1.465971946716308594e+00
1.125661730766296387e+00
1.013976216316223145e+00
9.546352028846740723e-01
8.613954782485961914e-01
7.205624580383300781e-01
6.013315320014953613e-01
5.097168087959289551e-01
4.628926217555999756e-01
4.127796590328216553e-01
3.919263184070587158e-01
3.727675378322601318e-01
3.421470224857330322e-01
3.234926462173461914e-01
3.081079125404357910e-01
3.051097989082336426e-01
2.922205328941345215e-01
2.799696326255798340e-01
2.577473819255828857e-01
2.471428811550140381e-01
2.588144242763519287e-01
2.406876981258392334e-01
2.307069897651672363e-01
2.217166274785995483e-01
2.205215841531753540e-01
2.212360948324203491e-01
2.217015177011489868e-01
2.033930569887161255e-01
2.030621767044067383e-01
2.017007172107696533e-01
1.856776475906372070e-01
1.793258190155029297e-01
1.690797209739685059e-01
1.804152429103851318e-01
1.658869981765747070e-01
1.661635637283325195e-01
1.597581058740615845e-01
1.527254879474639893e-01
1.526059806346893311e-01
1.415860950946807861e-01
1.434532999992370605e-01
1.420994699001312256e-01
1.340100467205047607e-01
1.387110203504562378e-01
1.325827538967132568e-01
1.274625360965728760e-01
1.246131211519241333e-01
1.391559541225433350e-01
1.351859271526336670e-01
1.157608032226562500e-01
1.242687106132507324e-01
1.202670931816101074e-01
1.159116029739379883e-01
1.151321753859519958e-01
1.059594079852104187e-01
1.049943566322326660e-01
1.001594215631484985e-01
9.811341762542724609e-02
9.819286316633224487e-02
9.838275611400604248e-02
